current_time_t,time_to_maturity,spot_price
0.0,0.019178082191780823,112587.93903577099
0.00011483881551964564,0.01906324337626118,112277.55996553288
0.00022967763103929129,0.01894840456074153,112629.09943276807
0.0003445164465589369,0.018833565745221888,112641.05063584082
0.00045935526207858257,0.01871872692970224,113012.71555180594
0.0005741940775982282,0.018603888114182596,112260.39047694582
0.0006890328931178738,0.01848904929866295,112620.25773028571
0.0008038717086375195,0.018374210483143305,112928.60694464955
0.0009187105241571651,0.018259371667623658,113575.56510209803
0.0010335493396768107,0.018144532852104014,113062.95867387336
0.0011483881551964564,0.018029694036584366,112658.95574731108
0.001263226970716102,0.017914855221064722,113061.06364907391
0.0013780657862357477,0.017800016405545075,113486.14434622422
0.0014929046017553933,0.01768517759002543,114034.19379295198
0.001607743417275039,0.017570338774505784,114687.7971610359
0.0017225822327946846,0.01745549995898614,114374.19337421394
0.0018374210483143303,0.017340661143466492,115521.20760618833
0.001952259863833976,0.01722582232794685,115948.20487648866
0.0020670986793536214,0.0171109835124272,116178.91533455669
0.002181937494873267,0.016996144696907557,116001.9542402274
0.0022967763103929127,0.01688130588138791,115721.67753932615
0.0024116151259125584,0.016766467065868266,115485.72325406979
0.002526453941432204,0.01665162825034862,114595.94061403615
0.0026412927569518497,0.016536789434828975,114870.40494727371
0.0027561315724714953,0.016421950619309327,115107.37498814457
0.002870970387991141,0.016307111803789683,114792.52585595167
0.0029858092035107866,0.016192272988270036,115615.3930345944
0.0031006480190304323,0.016077434172750392,116155.91976826784
0.003215486834550078,0.015962595357230745,115930.74115315746
0.0033303256500697236,0.0158477565417111,116304.12232431072
0.0034451644655893693,0.015732917726191453,116580.5846567681
0.003560003281109015,0.015618078910671808,115833.9292667248
0.0036748420966286606,0.015503240095152162,115964.29256432796
0.0037896809121483062,0.015388401279632516,116270.06025020358
0.003904519727667952,0.01527356246411287,116457.5671132184
0.004019358543187597,0.015158723648593227,115586.15009461365
0.004134197358707243,0.01504388483307358,115612.42085931124
0.004249036174226888,0.014929046017553935,115185.68149826462
0.004363874989746534,0.014814207202034288,115861.748923668
0.00447871380526618,0.014699368386514644,116289.11316919104
0.004593552620785825,0.014584529570994997,115668.0190716126
0.004708391436305471,0.014469690755475353,116056.16594876625
0.004823230251825117,0.014354851939955705,115732.00387067367
0.004938069067344762,0.014240013124436061,115085.51057993075
0.005052907882864408,0.014125174308916414,114708.8246641756
0.005167746698384054,0.01401033549339677,114611.69314920256
0.005282585513903699,0.013895496677877123,112934.60823572378
0.005397424329423345,0.013780657862357479,112658.80601610636
0.005512263144942991,0.013665819046837831,112367.83268228552
0.005627101960462636,0.013550980231318187,112641.4694769955
0.005741940775982282,0.01343614141579854,112720.36343207264
0.005856779591501928,0.013321302600278896,112585.42498705811
0.005971618407021573,0.013206463784759249,113158.43956457854
0.006086457222541219,0.013091624969239605,112838.97120609278
0.006201296038060865,0.012976786153719957,114181.44304198734
0.00631613485358051,0.012861947338200314,114907.29286070511
0.006430973669100156,0.012747108522680666,114789.19256634529
0.0065458124846198016,0.012632269707161022,115286.05472725049
0.006660651300139447,0.012517430891641375,115367.72049822452
0.006775490115659093,0.012402592076121731,115830.78811271068
0.0068903289311787385,0.012287753260602084,115655.94435109894
0.007005167746698384,0.01217291444508244,115540.73695611967
0.00712000656221803,0.012058075629562792,115961.29625497559
0.0072348453777376755,0.011943236814043148,115157.30649126934
0.007349684193257321,0.011828397998523501,115338.44513548596
0.007464523008776967,0.011713559183003857,115892.41948497639
0.0075793618242966125,0.01159872036748421,115969.03998892398
0.007694200639816258,0.011483881551964566,115263.35016152027
0.007809039455335904,0.011369042736444918,114785.43738375806
0.007923878270855549,0.011254203920925274,114522.83553327926
0.008038717086375194,0.011139365105405629,114247.61057007716
0.00815355590189484,0.011024526289885983,113913.80057214697
0.008268394717414486,0.010909687474366337,113189.57448416312
0.008383233532934131,0.010794848658846692,113758.19355352149
0.008498072348453777,0.010680009843327046,114364.10485800807
0.008612911163973423,0.0105651710278074,114854.42964421387
0.008727749979493068,0.010450332212287755,115438.96055983788
0.008842588795012714,0.010335493396768109,115751.62554680118
0.00895742761053236,0.010220654581248463,116221.10149590425
0.009072266426052005,0.010105815765728818,115316.32066254936
0.00918710524157165,0.009990976950209172,115397.09235292906
0.009301944057091296,0.009876138134689526,115652.71545477788
0.009416782872610942,0.00976129931916988,115564.51063415293
0.009531621688130588,0.009646460503650235,115317.42807234704
0.009646460503650233,0.00953162168813059,115457.23021358809
0.009761299319169879,0.009416782872610944,115033.76486193154
0.009876138134689525,0.009301944057091298,116025.93617047329
0.00999097695020917,0.009187105241571653,115820.04088627655
0.010105815765728816,0.009072266426052007,115208.26628942798
0.010220654581248462,0.008957427610532361,115148.53589720381
0.010335493396768107,0.008842588795012716,114360.19575908298
0.010450332212287753,0.00872774997949307,114899.03574848989
0.010565171027807399,0.008612911163973424,115745.09474461443
0.010680009843327044,0.008498072348453779,116104.75493630333
0.01079484865884669,0.008383233532934133,116331.86168476363
0.010909687474366336,0.008268394717414487,115369.1541704143
0.011024526289885981,0.008153555901894842,116292.27835500607
0.011139365105405627,0.008038717086375196,117562.98613522857
0.011254203920925273,0.00792387827085555,116902.61869478786
0.011369042736444918,0.007809039455335905,117232.95068467376
0.011483881551964564,0.007694200639816259,117569.41963678393
0.01159872036748421,0.007579361824296613,117385.16518470213
0.011713559183003855,0.007464523008776968,117245.64068259063
0.011828397998523501,0.007349684193257322,116967.9186978126
0.011943236814043147,0.007234845377737676,116948.72606463797
0.012058075629562792,0.007120006562218031,117091.67003123534
0.012172914445082438,0.007005167746698385,116777.25323979082
0.012287753260602084,0.006890328931178739,116898.1836008702
0.01240259207612173,0.006775490115659094,116418.62211480518
0.012517430891641375,0.006660651300139448,117839.78214224176
0.01263226970716102,0.006545812484619802,118072.79643555137
0.012747108522680666,0.006430973669100157,118468.17854999701
0.012861947338200312,0.006316134853580511,118167.17961317448
0.012976786153719957,0.0062012960380608655,118862.16620230707
0.013091624969239603,0.00608645722254122,118841.65739323753
0.013206463784759249,0.005971618407021574,118848.1614681291
0.013321302600278894,0.0058567795915019285,118071.91324358228
0.01343614141579854,0.005741940775982283,117781.48760443878
0.013550980231318186,0.005627101960462637,118029.90586794823
0.013665819046837831,0.0055122631449429915,118120.07467713124
0.013780657862357477,0.005397424329423346,118512.06634219812
0.013895496677877123,0.0052825855139037,118937.36128381886
0.014010335493396768,0.0051677466983840546,118902.98414622861
0.014125174308916414,0.005052907882864409,118469.25735334125
0.01424001312443606,0.004938069067344763,118726.90113024063
0.014354851939955705,0.004823230251825118,119082.69922206693
0.014469690755475351,0.004708391436305472,119545.36647024284
0.014584529570994997,0.004593552620785826,119172.9445873392
