current_time_t,time_to_maturity,spot_price
0.0,0.019178082191780823,113182.56342333078
0.00011483881551964564,0.01906324337626118,113540.72794453407
0.00022967763103929129,0.01894840456074153,113546.61771268642
0.0003445164465589369,0.018833565745221888,113732.78051003294
0.00045935526207858257,0.01871872692970224,113423.37171233336
0.0005741940775982282,0.018603888114182596,113475.5998327877
0.0006890328931178738,0.01848904929866295,113344.68615508133
0.0008038717086375195,0.018374210483143305,113381.0544739527
0.0009187105241571651,0.018259371667623658,113278.21710270343
0.0010335493396768107,0.018144532852104014,113338.69371294748
0.0011483881551964564,0.018029694036584366,113353.4899325178
0.001263226970716102,0.017914855221064722,113357.14851560176
0.0013780657862357477,0.017800016405545075,113475.6699938014
0.0014929046017553933,0.01768517759002543,113376.99601765985
0.001607743417275039,0.017570338774505784,113242.75412297371
0.0017225822327946846,0.01745549995898614,112831.93097942881
0.0018374210483143303,0.017340661143466492,113314.22469317274
0.001952259863833976,0.01722582232794685,113416.17303010297
0.0020670986793536214,0.0171109835124272,113254.17382317514
0.002181937494873267,0.016996144696907557,113540.27325454079
0.0022967763103929127,0.01688130588138791,113694.69393067814
0.0024116151259125584,0.016766467065868266,113782.35657276037
0.002526453941432204,0.01665162825034862,113658.41640980217
0.0026412927569518497,0.016536789434828975,113968.91204799124
0.0027561315724714953,0.016421950619309327,114115.88593502705
0.002870970387991141,0.016307111803789683,114220.70364959152
0.0029858092035107866,0.016192272988270036,114114.78551877753
0.0031006480190304323,0.016077434172750392,113947.8239186041
0.003215486834550078,0.015962595357230745,114127.96625202196
0.0033303256500697236,0.0158477565417111,114416.0855373586
0.0034451644655893693,0.015732917726191453,114572.9819512706
0.003560003281109015,0.015618078910671808,114740.85387954618
0.0036748420966286606,0.015503240095152162,114845.13241712679
0.0037896809121483062,0.015388401279632516,115144.45978402405
0.003904519727667952,0.01527356246411287,114768.66972784957
0.004019358543187597,0.015158723648593227,115799.79029067322
0.004134197358707243,0.01504388483307358,115681.90042831306
0.004249036174226888,0.014929046017553935,114930.66179471601
0.004363874989746534,0.014814207202034288,114775.01273032889
0.00447871380526618,0.014699368386514644,114667.63313350076
0.004593552620785825,0.014584529570994997,114963.73907453474
0.004708391436305471,0.014469690755475353,115353.54871765057
0.004823230251825117,0.014354851939955705,115050.56172614702
0.004938069067344762,0.014240013124436061,114771.05829883019
