current_time_t,time_to_maturity,spot_price
0.0,0.019178082191780823,112975.76398369468
0.00011483881551964564,0.01906324337626118,112838.7538302606
0.00022967763103929129,0.01894840456074153,112874.38517570282
0.0003445164465589369,0.018833565745221888,113135.07944105842
0.00045935526207858257,0.01871872692970224,113202.82979024352
0.0005741940775982282,0.018603888114182596,113450.91573342892
0.0006890328931178738,0.01848904929866295,113295.63671613242
0.0008038717086375195,0.018374210483143305,113776.49453446742
0.0009187105241571651,0.018259371667623658,114296.88115998973
0.0010335493396768107,0.018144532852104014,114882.97894223718
0.0011483881551964564,0.018029694036584366,114730.62205868894
0.001263226970716102,0.017914855221064722,115043.00075326233
0.0013780657862357477,0.017800016405545075,115721.43646913412
0.0014929046017553933,0.01768517759002543,116468.14178679981
0.001607743417275039,0.017570338774505784,116382.67845800503
0.0017225822327946846,0.01745549995898614,115980.94510951277
0.0018374210483143303,0.017340661143466492,115652.93188046757
0.001952259863833976,0.01722582232794685,116238.20339461103
0.0020670986793536214,0.0171109835124272,116553.94844913567
0.002181937494873267,0.016996144696907557,116751.67199266115
0.0022967763103929127,0.01688130588138791,116507.64768216245
0.0024116151259125584,0.016766467065868266,116415.67943814344
0.002526453941432204,0.01665162825034862,116246.84487836073
0.0026412927569518497,0.016536789434828975,115412.3631809317
0.0027561315724714953,0.016421950619309327,115568.07066928488
0.002870970387991141,0.016307111803789683,115741.18072037492
0.0029858092035107866,0.016192272988270036,115866.11687258416
0.0031006480190304323,0.016077434172750392,115840.69919942041
0.003215486834550078,0.015962595357230745,116389.75796589529
0.0033303256500697236,0.0158477565417111,116311.82221050779
0.0034451644655893693,0.015732917726191453,115845.65773743534
0.003560003281109015,0.015618078910671808,115566.29731472667
0.0036748420966286606,0.015503240095152162,115565.84029528052
0.0037896809121483062,0.015388401279632516,115468.47661515485
0.003904519727667952,0.01527356246411287,115487.18914622709
0.004019358543187597,0.015158723648593227,115277.38329412533
0.004134197358707243,0.01504388483307358,115444.01421903959
0.004249036174226888,0.014929046017553935,115619.46999595957
0.004363874989746534,0.014814207202034288,115629.48962981539
0.00447871380526618,0.014699368386514644,115525.26919013272
0.004593552620785825,0.014584529570994997,115069.7240900357
0.004708391436305471,0.014469690755475353,114873.45201971944
0.004823230251825117,0.014354851939955705,114609.89967329167
0.004938069067344762,0.014240013124436061,115394.32056217246
0.005052907882864408,0.014125174308916414,114771.25508020037
0.005167746698384054,0.01401033549339677,115164.43662451366
0.005282585513903699,0.013895496677877123,115004.1267944794
0.005397424329423345,0.013780657862357479,115112.7628863035
0.005512263144942991,0.013665819046837831,115071.01012927273
0.005627101960462636,0.013550980231318187,115579.71776331728
0.005741940775982282,0.01343614141579854,115255.6642168555
0.005856779591501928,0.013321302600278896,115101.31210524574
0.005971618407021573,0.013206463784759249,115313.30549617113
0.006086457222541219,0.013091624969239605,115220.54229746539
0.006201296038060865,0.012976786153719957,114922.03634816039
0.00631613485358051,0.012861947338200314,114556.36677575119
0.006430973669100156,0.012747108522680666,114775.33677511427
0.0065458124846198016,0.012632269707161022,114145.88373231834
0.006660651300139447,0.012517430891641375,113674.72624222847
0.006775490115659093,0.012402592076121731,113784.01960874401
0.0068903289311787385,0.012287753260602084,113144.74444106371
0.007005167746698384,0.01217291444508244,112836.61522953105
0.00712000656221803,0.012058075629562792,112473.10992363184
0.0072348453777376755,0.011943236814043148,112785.56227569864
0.007349684193257321,0.011828397998523501,112625.7397998222
0.007464523008776967,0.011713559183003857,112985.51398850117
0.0075793618242966125,0.01159872036748421,112960.37764239442
0.007694200639816258,0.011483881551964566,113073.61082037145
0.007809039455335904,0.011369042736444918,113019.90652168466
0.007923878270855549,0.011254203920925274,112638.04043395865
0.008038717086375194,0.011139365105405629,113408.43002895621
0.00815355590189484,0.011024526289885983,113493.20922974306
0.008268394717414486,0.010909687474366337,113307.66189105266
0.008383233532934131,0.010794848658846692,114087.34133407607
0.008498072348453777,0.010680009843327046,114370.3402522028
0.008612911163973423,0.0105651710278074,113949.99176230007
0.008727749979493068,0.010450332212287755,114136.7697563024
0.008842588795012714,0.010335493396768109,113653.98801181286
0.00895742761053236,0.010220654581248463,113810.53937235463
0.009072266426052005,0.010105815765728818,113401.9345589577
0.00918710524157165,0.009990976950209172,113380.06159601957
0.009301944057091296,0.009876138134689526,114139.00394339609
0.009416782872610942,0.00976129931916988,114032.23357019265
0.009531621688130588,0.009646460503650235,113930.29771163456
0.009646460503650233,0.00953162168813059,114506.73975690294
0.009761299319169879,0.009416782872610944,114800.31442274721
0.009876138134689525,0.009301944057091298,115015.17721713676
0.00999097695020917,0.009187105241571653,115010.12662056537
0.010105815765728816,0.009072266426052007,115043.38088724976
0.010220654581248462,0.008957427610532361,115291.96797800818
0.010335493396768107,0.008842588795012716,115404.8796346562
0.010450332212287753,0.00872774997949307,115960.85725364085
0.010565171027807399,0.008612911163973424,116342.60952810475
0.010680009843327044,0.008498072348453779,115984.98334822188
0.01079484865884669,0.008383233532934133,115810.8597660727
0.010909687474366336,0.008268394717414487,115799.46956290324
0.011024526289885981,0.008153555901894842,115503.96397810375
0.011139365105405627,0.008038717086375196,115805.88615437198
0.011254203920925273,0.00792387827085555,115860.85555428782
0.011369042736444918,0.007809039455335905,115975.55385393907
0.011483881551964564,0.007694200639816259,116082.85550194558
0.01159872036748421,0.007579361824296613,115880.52436666253
0.011713559183003855,0.007464523008776968,116336.44107072185
